iteration,gbest_fitness
0,102.95286667003938
1,65.5805669342379
2,63.067734879656996
3,63.067734879656996
4,63.067734879656996
5,61.804445787261415
6,61.804445787261415
7,57.66261747243199
8,57.66261747243199
9,57.66261747243199
10,55.93498957616071
11,55.93498957616071
12,55.93498957616071
13,55.93498957616071
14,55.93498957616071
15,55.93498957616071
16,54.902339790739305
17,54.902339790739305
18,54.902339790739305
19,54.902339790739305
20,54.902339790739305
21,54.66593752798428
22,54.66593752798428
23,48.05449974649416
24,48.05449974649416
25,48.05449974649416
26,48.05449974649416
27,47.019154325919935
28,47.019154325919935
29,47.019154325919935
30,45.620259744854955
31,45.620259744854955
32,45.620259744854955
33,45.620259744854955
34,45.620259744854955
35,42.54350524168875
36,42.54350524168875
37,42.54350524168875
38,42.54350524168875
39,41.16536748531159
40,41.16536748531159
41,39.96490415096766
42,39.96490415096766
43,39.96490415096766
44,39.96490415096766
45,39.96490415096766
46,39.96490415096766
47,39.96490415096766
48,39.96490415096766
49,39.96490415096766
50,39.96490415096766
51,38.27953215026921
52,38.27953215026921
53,38.27953215026921
54,38.27953215026921
55,35.85599534114155
56,35.85599534114155
57,35.256368868277264
58,35.256368868277264
59,33.98791941950826
60,33.98791941950826
61,33.98791941950826
62,33.98791941950826
63,33.98791941950826
64,33.98791941950826
65,33.98791941950826
66,33.98791941950826
67,33.98791941950826
68,33.98791941950826
69,33.98791941950826
70,31.395646688986133
71,31.395646688986133
72,31.395646688986133
73,31.395646688986133
74,31.395646688986133
75,31.395646688986133
76,28.706837604616396
77,28.706837604616396
78,28.706837604616396
79,28.706837604616396
80,25.282197450950633
81,25.282197450950633
82,25.282197450950633
83,24.045062146849418
84,24.045062146849418
85,22.66115816302228
86,22.66115816302228
87,22.66115816302228
88,21.144454893465365
89,21.144454893465365
90,21.144454893465365
91,21.144454893465365
92,21.144454893465365
93,21.144454893465365
94,21.144454893465365
95,21.144454893465365
96,18.495037748791958
97,18.495037748791958
98,16.82482481670911
99,15.560713279279753
100,15.087977983489736
101,15.087977983489736
102,15.087977983489736
103,13.89592114768304
104,13.89592114768304
105,13.89592114768304
106,13.89592114768304
107,13.81735877566372
