iteration,gbest_fitness
0,111.72424609825514
1,79.18858590016177
2,79.18858590016177
3,77.27773398936097
4,55.86578996512854
5,55.86578996512854
6,55.8536060693101
7,54.95803049397033
8,45.343237258381365
9,41.501338341787005
10,38.04042481969902
11,33.96933864353079
12,32.6005409784366
13,28.645333086279862
14,27.099507236358903
15,26.05419903933307
16,25.456007655350803
17,24.537004476194056
18,23.995753989682044
19,23.28634139201398
20,22.92593147509561
21,22.50953782198515
22,22.15846857802741
23,21.826713376745673
24,21.585218398192495
25,21.41945733465208
26,21.271171373953777
27,21.163198807288367
28,21.09918466376891
29,21.03968147197837
30,20.958934142151975
