iteration,gbest_fitness
0,108.50255617562321
1,92.5668797580783
2,82.55889515438344
3,70.32826914577933
4,57.501206090980325
5,57.501206090980325
6,51.2325158627339
7,48.68839592345443
8,36.435895008632166
9,32.661699758415054
10,31.161366573385052
11,30.197596259239262
12,29.521644231926828
13,28.670591363520998
14,28.129105895725715
15,27.640037832184063
16,27.257532380113588
17,27.03788140729921
18,26.77523230290565
19,26.676415606821223
20,26.642548280821018
21,26.582320930552186
22,26.559432712081573
23,26.52659085682714
24,26.494898038327733
25,26.468933852601893
26,26.434052063826314
27,26.404058109618276
28,26.384709365660754
29,26.354893088856088
30,26.328448622612584
