iteration,gbest_fitness
0,588.5502129925314
1,176.3377552673555
2,62.68157353106929
3,47.91998912857663
4,41.0149712021952
5,27.14350756897885
6,18.720996046317794
7,15.687495514103901
8,14.798293862944504
9,13.966298514088345
10,12.812949921747267
11,12.42771967561381
12,11.885977642717307
13,11.50060485945364
14,11.13508063887683
15,10.90194031919819
16,10.726637049624184
17,10.607290690909768
18,10.478271894326557
19,10.403096982917877
20,10.36967915239542
21,10.331777745002062
22,10.302323033156664
23,10.278769548265252
24,10.252182693596657
25,10.232497167893607
26,10.219298483322167
27,10.203930224691549
28,10.195094222504233
29,10.188493825198314
30,10.183133027577394
