iteration,gbest_fitness
0,994.3747255241466
1,208.72668083780687
2,75.54155307302247
3,75.54155307302247
4,40.921804697178885
5,40.921804697178885
6,39.050097275435895
7,35.066541553646964
8,29.038514845075913
9,24.00604585982639
10,22.79242236196431
11,20.30756720080234
12,18.017599247703725
13,16.15826299181871
14,13.580593598839332
15,11.89594768623618
16,11.501979319240771
17,11.080010871181841
18,10.79357617327335
19,10.235272234912259
20,10.199921869451954
21,10.019413569198619
22,9.978254409783345
23,9.783049396403968
24,9.683321383054587
25,9.683321383054587
26,9.650703479039663
27,9.650703479039663
28,9.576354096904208
29,9.345716864128923
30,9.322683504941079
31,9.317329957051914
32,9.276595545038722
33,9.226911697124901
34,9.226911697124901
35,9.211142483013605
36,9.199887706213833
37,9.195117091577297
38,9.195117091577297
39,9.180200444776847
40,9.145458064596133
41,9.132193518673525
42,9.12539433462316
43,9.114720847662019
44,9.107973517153503
45,9.086241090353152
46,9.068988336888797
47,9.050409028480614
48,9.028664504260481
49,9.005551311790505
50,8.957222421228662
51,8.914066834079778
52,8.854768390591682
53,8.772034555483696
54,8.739708928334958
55,8.626925855238632
56,8.600867964898391
57,8.551620075799223
58,8.496594778816227
59,8.455520268786113
60,8.42196535102719
61,8.40047551579704
62,8.392300249244007
63,8.374223019111113
64,8.371568383579673
65,8.36248631216215
66,8.362147433328433
67,8.351887812961632
68,8.346887935227684
69,8.336103346428336
70,8.3308515713727
71,8.32014752698359
72,8.310869660510336
73,8.29706687152635
74,8.28160627251534
75,8.27391308313323
76,8.265581348582042
77,8.262305323795882
78,8.258802521935163
79,8.257825491239807
80,8.255555044058152
81,8.254780972244191
82,8.253290113422688
83,8.252706416073956
84,8.252374554319761
85,8.251412116337073
86,8.250119260181942
87,8.248939833968516
88,8.246057257992689
89,8.24390706843102
90,8.242026438824274
91,8.239894981773967
92,8.237495765850031
93,8.234297624147946
94,8.23101257854104
95,8.224687368150464
96,8.218525740252378
97,8.21405595900784
98,8.209872850965642
99,8.199593877377001
100,8.19147197947021
101,8.182464408738191
102,8.174877159708027
103,8.171087351075274
104,8.164921612704214
105,8.163312024779346
106,8.161362951715997
107,8.159907631421571
108,8.158219585853596
109,8.156697661307575
110,8.154791526612188
111,8.153849617631934
112,8.151331141393317
113,8.149544356792378
114,8.148695214091543
115,8.148436449636531
116,8.147192034302897
117,8.146268881768796
118,8.144783330045701
119,8.1430845977014
120,8.14165393032208
121,8.138628309153518
122,8.13663818329855
123,8.13505503397647
124,8.134159786495143
125,8.133336101929219
126,8.133135047490864
127,8.132599811525896
128,8.132261509549355
129,8.131616316181068
130,8.131107746384084
131,8.13050826943103
132,8.130146104492459
133,8.129923203365902
134,8.129729435962213
135,8.129650201251216
136,8.129489035811886
137,8.129270543733524
138,8.129055894695338
139,8.128885868713699
140,8.128617516757256
141,8.128159787698749
142,8.127826602919587
143,8.127246929096218
144,8.12639239705125
145,8.125577179092424
146,8.124617015996375
147,8.123289650198185
148,8.120303041508695
149,8.118542366453415
150,8.115959746016761
151,8.114585665035284
152,8.11208288936501
153,8.110305027351272
154,8.108124253842528
155,8.105961387556711
156,8.104500146738921
157,8.103205675511505
158,8.10224767925297
159,8.101333452948156
160,8.100330671370454
161,8.098874390070158
162,8.097544256463609
163,8.09676705195869
164,8.095701071585346
165,8.09466141082033
166,8.092949207801746
167,8.090777094071585
168,8.089053204544104
169,8.086360787362617
170,8.083937996594237
171,8.080175862500049
172,8.077804109565793
173,8.07602962831548
174,8.074748331330287
175,8.073487231580678
176,8.070552072246029
177,8.06875669681412
178,8.067329841226977
179,8.064853945829556
180,8.062571667141201
181,8.061287566932638
182,8.059956305021332
183,8.05918597921086
184,8.059068344771262
185,8.059053863837866
186,8.059046736460026
187,8.059043948264414
188,8.059040073576423
189,8.059033413346016
190,8.059033413346016
191,8.059016309813073
192,8.059001230797925
193,8.058927460189448
194,8.058900166355187
195,8.058846577577896
196,8.058800104099817
197,8.0587277766167
198,8.058622641093779
199,8.058544020530602
200,8.058435205765113
201,8.058329721849224
202,8.058126315388805
203,8.057843567986058
204,8.057704686366417
205,8.057547232983316
206,8.057417873650497
207,8.057319297603845
208,8.057255564677348
209,8.057210924745803
210,8.057181103762964
211,8.057143448732402
212,8.057099446571783
213,8.057055670955252
214,8.05699985781775
215,8.056879506387979
216,8.056768966276321
217,8.056669037083006
218,8.056520059625914
219,8.056345732674636
220,8.056188533880434
221,8.05596669798276
222,8.055735492486082
223,8.055484770646506
224,8.055100118131097
225,8.054730463034373
226,8.054400995060034
227,8.053834986324892
228,8.053418987052643
229,8.053088303278068
230,8.05288989452703
231,8.052840449529894
232,8.052564814609894
233,8.052406520717312
234,8.052250737732612
235,8.052131565392285
236,8.051960408158607
237,8.051839659290318
238,8.051761902675477
239,8.05161582980464
240,8.051559475786755
241,8.051521405220608
242,8.051494071414918
243,8.051459588406304
244,8.051422307908362
245,8.051391521296557
246,8.051349999498115
247,8.051301522965314
248,8.051263758235642
249,8.051237569532331
250,8.051208021064086
251,8.051157567386287
252,8.05111185186524
253,8.051087797835999
254,8.051023747136613
255,8.050976536114094
256,8.050917630157095
257,8.05085756223312
258,8.050786573222222
259,8.050715549853653
260,8.050676579758578
261,8.0506642198112
262,8.050647797179408
263,8.050644520418716
264,8.050643548925555
265,8.050638884033033
266,8.050637571784769
267,8.050635573249721
268,8.05063501095513
269,8.050634152295448
270,8.050633986948755
271,8.050633962307433
272,8.050633920792666
273,8.050633919812023
274,8.050633919812023
275,8.050633913901999
276,8.050633910344386
277,8.050633906424167
278,8.05063390349962
279,8.050633900255388
280,8.050633897431814
281,8.050633891592442
282,8.050633888650735
283,8.050633882388166
284,8.050633879618472
285,8.050633878781927
286,8.050633862479707
287,8.0506338378473
288,8.050633820882272
289,8.050633799138565
290,8.050633771177568
291,8.050633721517631
292,8.050633706302872
293,8.050633667296417
294,8.050633628997403
295,8.050633567467038
296,8.0506335009628
297,8.050633404170137
298,8.050633290753947
299,8.05063321416224
300,8.050633040413302
301,8.050632838429578
302,8.050632582190092
303,8.050632220374148
304,8.050631852396512
305,8.050631316884292
306,8.050630850313091
307,8.050630271700875
308,8.0506295403918
309,8.050628734533683
310,8.050627919709157
311,8.050627102527903
312,8.05062625986235
313,8.050625430145844
314,8.050624175469283
315,8.050622030199825
316,8.050620103552065
317,8.050617432689428
318,8.050614432229878
319,8.050610765930236
320,8.050607059606966
321,8.050603138808542
322,8.05059911451788
323,8.05059483076929
