iteration,gbest_fitness
0,113.61257701307407
1,70.77584144842892
2,70.77584144842892
3,70.77584144842892
4,67.96157218358817
5,58.52289059266878
6,58.52289059266878
7,55.44954310819368
8,51.04113578578225
9,47.67472776978172
10,41.88974226404525
11,40.07786329418052
12,38.64864206562276
13,35.527276817271485
14,33.50142041570231
15,29.01563447712367
16,27.78744824706601
17,26.164163817913817
18,25.76548264543989
19,25.471991470865476
20,24.767839085385702
21,24.15367162228344
22,23.641117468156864
23,23.443137482976127
24,23.328506262279674
25,23.223928693014713
26,23.1913299214431
27,23.160418759726227
28,23.108794309310937
29,23.089149059858073
30,23.076178559016682
