iteration,gbest_fitness
0,108.1426900673016
1,78.71063342082411
2,54.38526238636788
3,50.850268654573796
4,50.21213613818054
5,49.69563575531053
6,46.79112234212794
7,44.91642545215358
8,42.52736194231325
9,40.76043369800528
10,38.87338433039465
11,38.00333551155788
12,36.49520209692256
13,35.68544307592873
14,35.20903833210896
15,34.74409385472609
16,34.415103001062974
17,33.99231237692402
18,33.746045579619505
19,33.557888013605805
20,33.403315590968475
21,33.25143624142015
22,33.13412425291585
23,32.991988533630376
24,32.944094780053305
25,32.861360444345166
26,32.48955261859126
27,32.3390408559102
28,32.27474375715788
29,32.22640527134226
30,32.167988351484226
