iteration,gbest_fitness
0,434.6308657464849
1,129.24602507171682
2,60.45672967744733
3,40.802417386565864
4,22.913276382190368
5,21.191116685669392
6,16.056918665051693
7,12.780162251978458
8,10.368814490489306
9,9.561383898090703
10,8.959720322514539
11,8.42711467394745
12,7.833089641147339
13,7.7647505279271165
14,7.601576286549364
15,7.566183956711518
16,7.50122804842765
17,7.479804306534917
18,7.4469619535178415
19,7.429382927130762
20,7.408306062393311
21,7.3960180238978745
22,7.385139689613842
23,7.378398787260162
24,7.3703182876444
25,7.366672542038512
26,7.363953130848083
27,7.362040310177369
28,7.359710080386032
29,7.358072795805716
30,7.356795158764633
31,7.356160923892634
32,7.355479742924003
33,7.354858364135313
34,7.354264248074969
35,7.353933273816375
36,7.353698392427157
37,7.35335609593888
38,7.353120075582737
39,7.353003725074442
40,7.352934711697315
41,7.352830423367807
42,7.352732127346432
43,7.35268306706917
44,7.352656110299334
45,7.352605303091539
46,7.352572113389268
47,7.3525555518925465
48,7.352547058690751
49,7.3525331587542855
50,7.352518899304558
51,7.352511774468065
52,7.352501553012168
53,7.35249564873938
54,7.352492698221924
55,7.3524896430551925
56,7.3524867229627295
57,7.352483953800044
58,7.35248207135893
59,7.352480348976682
60,7.352478913538701
61,7.35247795976672
62,7.352476738894243
63,7.35247612850867
64,7.35247560540574
65,7.352474531568171
66,7.3524739946911986
67,7.352473726263165
68,7.3524733143853735
69,7.352472900350154
70,7.352472572333021
71,7.352472408328798
72,7.352472201464103
73,7.352472010276128
74,7.352471777111366
75,7.352471591472462
76,7.352471472987601
77,7.352471295305456
78,7.352471165461936
79,7.352471100540889
80,7.352471001763946
81,7.352470932540606
82,7.352470873513585
83,7.352470840855466
84,7.352470792965966
85,7.352470741798074
86,7.352470708474191
87,7.352470691812294
88,7.352470672895003
89,7.352470652634055
90,7.352470642357202
91,7.3524706256413355
92,7.352470611062702
93,7.352470601725626
94,7.352470593414462
95,7.352470579295547
96,7.352470572236098
97,7.352470567775907
98,7.3524705630016625
99,7.352470556389344
