iteration,gbest_fitness
0,1.4539302247167
1,9.592481929002828
2,2.457667664821841
3,2.139500904164791
4,0.056407338231888815
5,0.5962993876169094
6,0.7701027774699156
7,0.02584078647733179
8,0.056407338231888815
9,0.060597454894967484
10,0.015686372819370575
11,0.0033371958813752656
12,0.0023932950616156745
13,0.001016616097118117
14,0.0018682901689004439
15,0.0004334023646777041
16,0.0005382082213500894
17,0.00014217533790272796
18,1.2383586415865011e-05
19,8.480611182193343e-06
20,2.617599541565596e-07
21,8.012994214823266e-06
22,2.310845523822991e-06
23,8.071135511045213e-07
24,2.8797270346103687e-08
25,2.5855221963411168e-08
26,2.8797270346103687e-08
27,2.8797270346103687e-08
28,2.3226007783705427e-08
29,4.327552716176797e-08
30,6.218089509957281e-08
31,3.2270797589717404e-08
32,3.924167657487487e-09
33,1.467483912165335e-10
34,2.021494083237485e-12
35,2.4300561562995426e-11
36,3.765876499528531e-12
37,1.1066809690873924e-09
38,1.5138112985368934e-10
39,3.078781674048514e-11
40,3.765876499528531e-12
41,1.1340262062731199e-11
42,6.295408638834488e-12
43,3.460343123151688e-12
44,4.227729277772596e-13
45,1.1723955140041653e-12
46,1.5631940186722204e-13
47,4.618527782440651e-14
48,4.618527782440651e-14
49,4.618527782440651e-14
50,1.0658141036401503e-14
51,1.4210854715202004e-14
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
