iteration,gbest_fitness
0,5.104861367782139
1,4.250755655707504
2,4.204620471781649
3,0.06364475464383901
4,0.08944986650400111
5,1.1411392282336053
6,0.5562871650858128
7,0.12025654863984059
8,0.07960058030181116
9,0.2211529190233108
10,0.04308733476478466
11,0.017697792433231996
12,0.008837039354798293
13,0.011104624097388438
14,0.002029046544429036
15,0.0006634165094716593
16,0.0003575301160125832
17,0.00015360270016984146
18,0.00031924910101821524
19,2.3159517688498e-05
20,0.00017581763431451236
21,8.662477373633237e-05
22,2.910223264862566e-05
23,1.3203542152950831e-06
24,2.0844567032440864e-06
25,3.361046765348874e-07
26,4.634832997396643e-07
27,3.601117306573087e-07
28,1.3419161959404846e-07
29,1.309287540607329e-07
30,6.671534436009097e-09
31,2.6035614553165942e-08
32,1.723986997603788e-08
33,1.1002068589505143e-08
34,5.3153570434005815e-09
35,4.675939635490067e-09
36,5.118359069911094e-10
37,3.2506264346920943e-10
38,1.461266663227434e-10
39,7.753442332614213e-11
40,1.2962431128471508e-10
41,1.2962431128471508e-10
42,7.933209644761519e-12
43,7.933209644761519e-12
44,7.474909580196254e-12
45,2.7000623958883807e-13
46,4.760636329592671e-13
47,4.263256414560601e-13
48,4.298783551348606e-13
49,1.0658141036401503e-13
50,1.0658141036401503e-13
51,7.460698725481052e-14
52,3.552713678800501e-15
53,1.7763568394002505e-14
54,7.105427357601002e-15
55,7.105427357601002e-15
56,7.105427357601002e-15
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
