iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,111.79638888674492,111.72424609825514,114.79867085523595,109.43376431343442,113.61257701307407,108.5025561756232,114.39321900545724,118.50963852768814,108.1426900673016,102.95286667003938,84.80517187676166,111.72424609825514,108.97016268087417,9.015431841166212
1,79.83817636209399,79.18858590016177,85.5263732551396,101.96610491264836,81.89207041534748,92.5668797580783,79.12916772603121,85.17010371076962,89.18698970248194,62.11050788540539,84.80517187676166,84.80517187676166,83.76183013681084,9.8721285626576
2,79.17035766965245,79.18858590016177,85.5263732551396,84.64643990255576,81.87390356322159,82.04741858563312,79.12916772603121,85.17010371076962,89.18698970248194,57.890851755911065,64.67321614024672,81.87390356322159,78.95485526470954,9.406266951776884
3,79.17035766965245,79.18858590016177,85.5263732551396,84.64643990255576,51.935233112824434,60.15508478644122,79.12916772603121,76.20178232887389,88.38267011180493,57.890851755911065,56.3463250117661,79.12916772603121,72.59753377828748,13.288836961466185
4,78.25696955393609,79.18858590016177,85.5263732551396,84.64643990255576,51.935233112824434,60.15508478644122,79.12916772603121,67.97089687966297,88.38267011180493,56.14209317031892,56.3463250117661,78.25696955393609,71.60725812824028,13.442031705269303
5,78.25696955393609,79.18858590016177,80.76148946247805,78.13388238665459,51.935233112824434,60.15508478644122,79.12916772603121,67.97089687966297,88.38267011180493,54.93428551793325,56.3463250117661,78.13388238665459,70.47223549542679,12.626015049364304
6,78.25696955393609,79.18858590016177,80.76148946247805,78.13388238665459,51.935233112824434,60.15508478644122,71.44948789952619,67.97089687966297,79.45568559189489,54.93428551793325,52.55459810976933,71.44948789952619,68.61783629102571,11.678045368816441
7,76.08273009415379,79.18858590016177,66.67736209745698,69.15967130008599,51.935233112824434,60.15508478644122,71.44948789952619,67.97089687966297,79.45568559189489,54.93428551793325,49.59641351571506,67.97089687966297,66.05503969962332,10.602615143891962
8,76.08273009415379,73.48542311945569,64.67540051224987,69.15967130008599,51.935233112824434,60.15508478644122,71.44948789952619,65.27090292591723,79.45568559189489,54.93428551793325,49.59641351571506,65.27090292591723,65.1091198523816,9.977440121561788
9,76.08273009415379,73.48542311945569,64.67540051224987,68.78941412659739,42.38293432282757,60.15508478644122,56.10064431744765,65.27090292591723,79.45568559189489,54.93428551793325,49.59641351571506,64.67540051224987,62.81171989369397,11.48238991596766
10,74.99397899638049,73.48542311945569,64.05016303177386,68.78941412659739,42.38293432282757,55.42537466192866,56.10064431744765,65.27090292591723,78.51014272196623,46.378962664208586,49.59641351571506,64.05016303177386,61.36221403674713,12.208972160276282
11,74.99397899638049,73.48542311945569,59.92580052054482,68.78941412659739,42.38293432282757,55.42537466192866,56.10064431744765,65.27090292591723,78.51014272196623,46.378962664208586,49.59641351571506,59.92580052054482,60.98727199027176,12.181468832506653
