iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
0,125.58084606224789,117.95389894689576,125.2424979962974,109.43376431343442,117.47154675810506,108.5025561756232,129.3907449413595,130.71169812201015,118.57579148600216,102.95286667003938,84.80517187676166,117.95389894689576,115.51103484988879,13.51155991584315
1,77.11904276751523,71.389721803813,67.92281462339795,104.22079311275547,85.10130064940782,101.5235167943603,125.96730242445476,98.38325187955624,99.5159482851314,91.84590814987249,84.80517187676166,91.84590814987249,91.61770657882057,16.7772739223188
2,77.11904276751523,71.389721803813,67.92281462339795,94.35901379427972,68.19552959983474,82.89629896594118,86.24930215284263,98.38325187955624,75.3826294196183,79.17713929206064,84.80517187676166,79.17713929206064,80.53453783414739,10.005759017078452
3,77.11904276751523,71.389721803813,67.92281462339795,90.47950403179968,68.19552959983474,82.89629896594118,86.24930215284263,98.38325187955624,75.3826294196183,79.17713929206064,83.77945216855005,79.17713929206064,80.08860788226633,9.481783151646544
4,77.11904276751523,71.389721803813,55.52840153093694,75.16756035862923,68.19552959983474,70.73300006683787,52.7522043545582,98.38325187955624,75.3826294196183,79.17713929206064,75.03555717438066,75.03555717438066,72.62400347706738,12.076596655195875
5,54.06442950608321,55.76066371357054,52.44854077925207,54.548195891538406,62.47881418199592,60.83965149041164,52.7522043545582,98.38325187955624,75.3826294196183,76.04973904765504,56.82915444943247,56.82915444943247,63.59429770124291,14.26453193002501
6,54.06442950608321,55.76066371357054,44.60287085856787,54.548195891538406,62.47881418199592,60.83965149041164,52.7522043545582,82.13648282147312,71.38424442648605,76.04973904765504,56.82915444943247,56.82915444943247,61.04058643107022,11.201513539294133
7,54.06442950608321,55.76066371357054,44.60287085856787,54.548195891538406,62.47881418199592,60.83965149041164,52.30015001904611,59.61898815795182,55.50275184758799,74.34688811043412,38.05313856730112,55.50275184758799,55.64695839495352,9.4104388844289
8,54.06442950608321,55.76066371357054,44.60287085856787,54.548195891538406,62.47881418199592,60.83965149041164,52.30015001904611,59.61898815795182,55.50275184758799,69.67004537227409,38.05313856730112,55.50275184758799,55.221790873302616,8.547132591396739
9,54.06442950608321,55.76066371357054,44.60287085856787,54.548195891538406,62.47881418199592,58.59252445556256,52.30015001904611,59.61898815795182,55.50275184758799,69.67004537227409,38.05313856730112,55.50275184758799,55.017506597407234,8.425420996005569
