iteration,gbest_fitness
0,676.4885577862948
1,104.6194416688116
2,54.503183673156435
3,48.84030280390545
4,48.84030280390545
5,48.84030280390545
6,32.42603234065554
7,32.42603234065554
8,29.583816979985123
9,29.583816979985123
10,21.251022049009308
11,21.251022049009308
12,21.236959202657612
13,21.236959202657612
14,18.88045154601418
15,15.57930240043499
16,15.424433387672698
17,15.424433387672698
18,15.325796994421445
19,15.325796994421445
20,12.85461787211557
21,12.85461787211557
22,11.578354808964065
23,11.578354808964065
24,11.578354808964065
25,11.578354808964065
26,11.578354808964065
27,11.554735200202133
28,11.554735200202133
29,11.463024175312922
30,11.463024175312922
31,11.463024175312922
32,10.507688447376234
33,10.507688447376234
34,10.507688447376234
35,10.507688447376234
36,10.507688447376234
37,10.358025227981223
38,10.149616892677887
39,10.149616892677887
40,9.992951176378554
41,9.390300262851818
42,8.920697636888038
43,8.920697636888038
44,8.8797263707765
45,8.8797263707765
46,8.63891698214843
47,8.431551156139243
48,8.431551156139243
49,8.431551156139243
50,8.431551156139243
51,8.431551156139243
52,8.24419471405704
53,8.24419471405704
54,8.24419471405704
55,8.225797541691918
56,8.225797541691918
57,8.0555450068546
58,8.017047599621094
59,8.017047599621094
60,8.017047599621094
61,7.860944463733124
62,7.860944463733124
63,7.860944463733124
64,7.810894014064305
65,7.810894014064305
66,7.810894014064305
67,7.787021229120994
68,7.787021229120994
69,7.786567919773297
70,7.786567919773297
71,7.786567919773297
72,7.765652990221078
73,7.750409712555311
74,7.750409712555311
75,7.750409712555311
76,7.750409712555311
77,7.747270282642443
78,7.747270282642443
79,7.747270282642443
80,7.733795271934436
81,7.733795271934436
82,7.733795271934436
83,7.733795271934436
84,7.733795271934436
85,7.685402297957406
86,7.66671336774211
87,7.66671336774211
88,7.66671336774211
89,7.66366119691298
90,7.653356307592294
91,7.6150234762436195
92,7.612639596912717
93,7.610757580931502
94,7.610757580931502
95,7.595358748501915
96,7.5949776386113035
97,7.5949420244898995
98,7.558268470580729
99,7.558268470580729
100,7.558268470580729
101,7.558268470580729
102,7.558268470580729
103,7.558268470580729
104,7.558268470580729
105,7.540904221710928
106,7.540805756166886
107,7.53095227287278
108,7.500282066291385
109,7.500282066291385
110,7.500282066291385
111,7.500282066291385
112,7.4841361051524204
113,7.431061173047944
114,7.431061173047944
115,7.431061173047944
116,7.42489399936244
117,7.417800980951872
118,7.400566509471485
119,7.400566509471485
120,7.400566509471485
121,7.400566509471485
122,7.383981361293875
123,7.365369543490132
124,7.342585453170993
125,7.331816878095397
126,7.29219585076291
127,7.29219585076291
