iteration,gbest_fitness
0,983.941713642481
1,190.2725793415582
2,42.475904563879624
3,42.475904563879624
4,32.94807922331642
5,23.135694328791217
6,18.66655931593374
7,13.23568815572986
8,12.173928878818138
9,11.293809191018044
10,10.821775960532785
11,10.345864212025003
12,10.110707972771714
13,9.84645532499615
14,9.56662242636886
15,9.407886427606918
16,9.300549444257772
17,9.257969291148525
18,9.16210670921214
19,9.106470090113925
20,9.075913708252838
21,9.033799131481992
22,8.999933617062991
23,8.97126317647242
24,8.946039542819213
25,8.92891434008077
26,8.908992658781141
27,8.899449349818129
28,8.891816701198595
29,8.883583774162744
30,8.871892746405232
