iteration,gbest_fitness
0,108.50255617562321
1,83.6627096405498
2,83.6627096405498
3,70.80886166085892
4,64.47205731285156
5,64.47205731285156
6,64.47205731285156
7,64.47205731285156
8,64.47205731285156
9,64.47205731285156
10,49.730137637814835
11,49.730137637814835
12,49.730137637814835
13,49.730137637814835
14,49.730137637814835
15,49.730137637814835
16,49.730137637814835
17,49.730137637814835
18,35.91078997006554
19,35.91078997006554
20,35.91078997006554
21,35.91078997006554
22,35.91078997006554
23,35.91078997006554
24,35.91078997006554
25,35.91078997006554
26,35.91078997006554
27,35.91078997006554
28,35.91078997006554
29,35.91078997006554
30,34.642283507798
