iteration,gbest_fitness
0,84.80517187676166
1,74.37845760147509
2,61.03693713112342
3,60.152887418627046
4,60.152887418627046
5,60.152887418627046
6,60.152887418627046
7,60.152887418627046
8,60.152887418627046
9,60.152887418627046
10,60.152887418627046
11,60.152887418627046
12,60.152887418627046
13,60.152887418627046
14,60.152887418627046
15,60.152887418627046
16,60.152887418627046
17,60.152887418627046
18,60.152887418627046
19,60.152887418627046
20,60.152887418627046
21,60.152887418627046
22,57.995687088171834
23,57.995687088171834
24,57.995687088171834
25,57.27192001724736
26,57.27192001724736
27,57.27192001724736
28,57.27192001724736
29,57.27192001724736
30,57.27192001724736
