iteration,gbest_fitness
0,114.79867085523597
1,80.23281086732266
2,47.03068094200628
3,47.03068094200628
4,47.03068094200628
5,47.001386967796506
6,42.49718805122307
7,38.41419980520381
8,34.42497168559501
9,33.0296979215519
10,28.712323671469235
11,27.017837628855276
12,26.82956489007134
13,26.241738197096964
14,25.914772448438157
15,25.213150199095637
16,25.073819147341496
17,24.614632749697705
18,24.291112039963323
19,23.62550316685376
20,23.365704473757063
21,23.247433130506394
22,23.11270878122832
23,22.928143454274903
24,22.84048051522616
25,22.763819291450886
26,22.631357971539572
27,22.55353227571794
28,22.529759370356558
29,22.51356879331844
30,22.51157210980047
