iteration,gbest_fitness
0,113.61257701307407
1,81.89207041534748
2,65.5573233891804
3,53.68186461868747
4,53.68186461868747
5,53.68186461868747
6,43.05375429748933
7,42.7811052731233
8,39.68952470241469
9,38.14711658255716
10,37.18369118876795
11,37.18369118876795
12,34.97674668199359
13,34.831610893572076
14,28.70003079970941
15,26.17325505361218
16,24.27701360829839
17,23.980829365287633
18,23.169277946147616
19,21.948313019283987
20,20.570470248616147
21,19.927642876443898
22,18.982381026303628
23,18.093213830703988
24,17.270388320352296
25,17.042761103144016
26,16.681875738614778
27,16.62830639931842
28,16.337826346623643
29,16.288219858386043
30,16.234297984611345
