iteration,gbest_fitness
0,109.43376431343442
1,74.69389305329369
2,69.25747597623788
3,65.87110837682644
4,61.51343739927476
5,59.71668794333037
6,59.71668794333037
7,48.98643634865629
8,48.98643634865629
9,48.98643634865629
10,48.98643634865629
11,44.56437699218424
12,44.56437699218424
13,40.8722734615381
14,40.8722734615381
15,40.38907198276797
16,39.25574116524077
17,39.25574116524077
18,37.78204495940701
19,37.78204495940701
20,37.78204495940701
21,37.78204495940701
22,33.14328887021186
23,33.14328887021186
24,32.55769836194047
25,32.08188109266699
26,32.08188109266699
27,32.08188109266699
28,32.08188109266699
29,32.08188109266699
30,29.093811264642525
31,29.093811264642525
32,29.093811264642525
33,29.093811264642525
34,29.093811264642525
35,29.093811264642525
36,29.093811264642525
37,28.89300343458629
38,28.79032094344501
39,28.79032094344501
40,28.79032094344501
41,28.194576805034657
42,28.194576805034657
43,26.44608218234214
44,26.17283181247045
45,24.900493139820114
46,24.900493139820114
47,24.900493139820114
48,24.548997342434305
49,24.344092408088557
50,24.344092408088557
51,23.971169183820322
52,23.971169183820322
53,23.971169183820322
54,23.971169183820322
55,23.971169183820322
56,23.932783471281226
57,23.932783471281226
58,23.514779622943408
59,23.514779622943408
60,23.514779622943408
61,23.471104370602276
62,23.471104370602276
63,23.33993975375813
64,23.33993975375813
65,23.022814601470685
66,23.022814601470685
67,23.022814601470685
68,22.82918365255479
69,22.82918365255479
70,22.82918365255479
71,22.8288299736692
72,22.77732126347516
73,22.77732126347516
74,22.739120578490557
75,22.739120578490557
76,22.739120578490557
77,22.653874186332146
78,22.653874186332146
79,22.653874186332146
80,22.576518112811513
81,22.576518112811513
82,22.49988589891848
83,22.460818823150277
84,22.44508887686564
85,22.303051177140688
86,22.303051177140688
87,22.303051177140688
88,22.303051177140688
89,22.285416794616822
90,22.285416794616822
91,22.285416794616822
92,22.285416794616822
93,19.91121354421641
94,19.91121354421641
95,19.91121354421641
96,19.91121354421641
97,19.91121354421641
98,19.91121354421641
99,19.91121354421641
100,19.91121354421641
101,19.91121354421641
102,19.91121354421641
103,19.91121354421641
104,19.91121354421641
105,19.89735642024391
106,19.89735642024391
107,19.89735642024391
108,19.89735642024391
109,19.89735642024391
110,19.89735642024391
111,19.89735642024391
112,19.830874233600298
113,19.830874233600298
114,19.830874233600298
115,19.830874233600298
116,19.830874233600298
117,19.830874233600298
118,19.830874233600298
119,19.830874233600298
